SMILES,bod_class,exactmw,lipinskiHBA,lipinskiHBD,NumRotatableBonds,NumHBD,NumHBA,NumHeteroatoms,NumAmideBonds,FractionCSP3,NumRings,NumAromaticRings,NumAliphaticRings,NumSaturatedRings,NumHeterocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumSpiroAtoms,NumBridgeheadAtoms,NumAtomStereoCenters,NumUnspecifiedAtomStereoCenters,labuteASA,tpsa,CrippenClogP,CrippenMR,Chi0v,Chi1v,Chi2v,Chi3v,Chi4v,Chi0n,Chi1n,Chi2n,Chi3n,Chi4n,HallKierAlpha,Kappa1,Kappa2,Kappa3,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SMR_VSA10,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,EState_VSA10,EState_VSA11,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,VSA_EState10,VSA_EState11,MQN1,MQN2,MQN3,MQN4,MQN5,MQN6,MQN7,MQN8,MQN9,MQN10,MQN11,MQN12,MQN13,MQN14,MQN15,MQN16,MQN17,MQN18,MQN19,MQN20,MQN21,MQN22,MQN23,MQN24,MQN25,MQN26,MQN27,MQN28,MQN29,MQN30,MQN31,MQN32,MQN33,MQN34,MQN35,MQN36,MQN37,MQN38,MQN39,MQN40,MQN41,MQN42
c1cc(CCCC)cc(CCCC)c1OC(CC)C(=O)Nc2c(O)c(NC(=O)C(F)(F)C(F)(F)C(F)(F)F)ccc2,1,594.2328550760001,6.0,3.0,14.0,3.0,4.0,13.0,2.0,0.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,232.81686652539685,87.66,7.644900000000006,139.6882,22.808909130589363,13.151958506747334,9.455583742907011,6.253651122949069,3.802159313962948,22.808909130589363,13.151958506747334,9.455583742907011,6.253651122949069,3.802159313962948,-3.5099999999999985,33.695146191298825,13.905968611661718,8.037181156292592,15.37044016181271,41.04621009492465,22.43071761399566,0.0,64.0022226970959,36.39820241076966,0.0,0.0,0.0,42.10767788309087,11.49902366656781,0.0,50.165370050508145,0.0,0.0,0.0,89.84228620093485,10.633577208012662,47.52510539416365,0.0,11.49902366656781,23.189132008070136,20.476967556653417,9.589074368143644,0.0,30.732905333723743,0.0,51.811956050308716,61.430112303408876,0.0,11.374772549367124,5.749511833283905,11.853478221032208,0.0,5.907179729351506,23.928536582984133,53.063967082734976,6.4208216229260096,12.170333456209914,61.43011230340887,5.316788604006331,12.990104268152233,19.056471336613846,12.240525803696954,4.736862953800049,45.428507096708096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.14818406262005,40.26848260404662,0.0,0.0,28,7,0,0,0,0,0,2,0,4,0,41,28,2,0,6,6,0,14,10,6,3,3,0,0,13,10,3,3,6,6,0,0,0,0,2,0,0,0,0,0,0
Fc1ccccc1F,0,114.028106568,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.76247392534943,0.0,1.9647999999999999,26.357999999999997,4.0653300227769575,2.2053147421988535,1.4141087741285032,0.8243725893430109,0.4392945764211885,4.0653300227769575,2.2053147421988535,1.4141087741285032,0.8243725893430109,0.4392945764211885,-0.9200000000000002,5.2212429378531064,1.903089910535815,0.8322675736961451,0.0,0.0,0.0,11.63444168209179,0.0,24.26546827384644,0.0,0.0,0.0,8.78083009534964,0.0,0.0,8.78083009534964,0.0,0.0,0.0,0.0,0.0,35.89990995593823,0.0,0.0,0.0,0.0,0.0,8.78083009534964,0.0,0.0,12.13273413692322,12.13273413692322,0.0,0.0,0.0,11.63444168209179,0.0,0.0,0.0,11.63444168209179,0.0,0.0,12.13273413692322,12.13273413692322,0.0,0.0,0.0,0.0,8.78083009534964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.88740740740741,3.445925925925927,0.0,0.0,6,2,0,0,0,0,0,0,0,0,0,8,2,0,0,3,3,0,0,0,0,0,0,0,0,2,0,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0
OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0,713.9545412120001,2.0,1.0,12.0,1.0,1.0,29.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.90871024623354,37.3,8.256900000000005,73.0548,18.060502657212957,8.780251328606477,7.695628166704707,4.962355400842872,2.284008010740558,18.060502657212957,8.780251328606477,7.695628166704707,4.962355400842872,2.284008010740558,-2.4200000000000004,40.58,9.540610974603227,4.489692811695819,0.0,88.32248121737092,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,118.54120628722016,0.0,0.0,128.4422708661327,0.0,0.0,0.0,77.24664853457838,0.0,0.0,0.0,0.0,5.969305287951849,5.106527394840706,0.0,4.794537184071822,118.54120628722016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.21595382253022,83.21595382253022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106527394840706,123.33574347129199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.06396024707846,-107.14729358041187,0.0,0.0,14,27,0,0,0,0,0,0,0,2,0,43,41,1,0,0,0,0,12,4,2,1,1,0,0,29,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0
FC(F)(F)c1cccc(c1)C(F)(F)F,0,214.021719448,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.15449976584758,0.0,3.7242000000000006,36.44600000000001,6.577187914813866,3.4552606240736,2.5763227309688443,1.5172247507984682,0.8718496250452173,6.577187914813866,3.4552606240736,2.5763227309688443,1.5172247507984682,0.8718496250452173,-1.2000000000000002,10.878125,3.1812869822485212,2.3974482248520714,0.0,0.0,12.35259703488695,0.0,11.126902983393991,24.26546827384644,0.0,0.0,0.0,26.34249028604892,0.0,0.0,26.34249028604892,0.0,0.0,0.0,12.35259703488695,0.0,35.392371257240434,0.0,0.0,0.0,0.0,0.0,0.0,26.34249028604892,0.0,6.06636706846161,18.19910120538483,0.0,11.126902983393991,0.0,0.0,0.0,0.0,12.35259703488695,23.47950001828094,6.06636706846161,12.13273413692322,6.06636706846161,0.0,0.0,0.0,0.0,0.0,26.34249028604892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.93222222222222,-10.09888888888889,0.0,0.0,8,6,0,0,0,0,0,0,0,0,0,14,8,0,0,3,3,0,0,0,0,0,0,0,0,6,0,0,2,4,2,0,0,0,0,1,0,0,0,0,0,0
NC(N)=NC#N,0,84.04359612799999,4.0,4.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.07187670358043,88.19,-1.2591199999999998,21.422800000000006,3.049127729379167,1.2481706624395628,0.6366689552888173,0.1790994448735806,0.05773502691896258,3.049127729379167,1.2481706624395628,0.6366689552888173,0.1790994448735806,0.05773502691896258,-1.24,4.76,2.0259574468085106,2.759999999999999,11.46733495432437,5.959554568743835,0.0,11.455047650517326,0.0,4.992404732635669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.261891554738487,0.0,16.459739686960038,0.0,0.0,0.0,0.0,6.19315609577884,5.959554568743835,11.46733495432437,0.0,0.0,5.261891554738487,4.992404732635669,0.0,0.0,0.0,0.0,0.0,0.0,12.152710664522676,0.0,0.0,0.0,5.959554568743835,0.0,0.0,6.19315609577884,0.0,0.0,4.992404732635669,16.729226509062855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.166666666666664,0.0,0.0,2,0,0,0,0,0,0,4,0,0,0,6,3,1,1,0,0,0,0,4,4,4,2,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nc1cccnc1,0,94.053098192,2.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41.990941797456195,38.91,0.6638000000000001,28.6494,3.8339649414480865,2.049089849945428,1.2863585982700947,0.6844145255095662,0.3759672520670742,3.8339649414480865,2.049089849945428,1.2863585982700947,0.6844145255095662,0.3759672520670742,-1.0500000000000003,4.118067226890756,1.5989312147404375,0.8918249573003464,5.733667477162185,4.9839785209472085,0.0,0.0,0.0,24.526421280149375,0.0,0.0,0.0,5.687386274683562,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,5.733667477162185,24.526421280149375,0.0,0.0,5.687386274683562,5.733667477162185,4.9839785209472085,0.0,0.0,0.0,0.0,12.13273413692322,12.393687143226153,5.687386274683562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.687386274683562,0.0,0.0,24.526421280149375,0.0,4.9839785209472085,5.733667477162185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,5,0,0,0,0,0,0,1,1,0,0,7,1,0,0,3,3,0,0,2,2,2,1,0,0,1,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0
Nc1cccc2cccc(N)c12,0,158.08439832,2.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.79284904525758,52.04,2.0042,52.772800000000004,6.618802153517007,3.8153841409022116,2.7925922499108564,1.969159096037274,1.3997862457059245,6.618802153517007,3.8153841409022116,2.7925922499108564,1.969159096037274,1.3997862457059245,-1.7000000000000002,6.97663873443496,2.4113703940682756,0.8894347362705868,11.46733495432437,0.0,0.0,0.0,0.0,36.39820241076966,0.0,10.772448428929591,0.0,11.374772549367124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.46733495432437,36.39820241076966,0.0,0.0,22.147220978296716,11.46733495432437,0.0,0.0,0.0,0.0,24.26546827384644,17.518958351388015,16.76099676383192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.147220978296716,0.0,0.0,36.39820241076966,0.0,11.46733495432437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.666666666666668,0.0,0.0,10,0,0,0,0,0,0,2,0,0,0,12,2,0,0,6,5,0,0,2,2,4,2,0,0,2,0,0,0,6,4,0,0,0,0,2,0,0,0,0,2,1
O=C1C(Nc2ccccc12)=C/3Nc4ccccc4C3=O,0,262.07422756,4.0,2.0,0.0,2.0,4.0,4.0,0.0,0.0,4.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,114.66976901120834,58.2,2.8148,75.81640000000003,10.435298734444734,6.3129488288431155,4.749415854429284,3.5668433522505882,2.584509618712189,10.435298734444734,6.3129488288431155,4.749415854429284,3.5668433522505882,2.584509618712189,-2.8799999999999994,10.989498713484503,3.8053047495060173,1.3577212679543762,10.633577208012662,11.566489892729878,0.0,0.0,20.715977351537635,59.925015173804546,0.0,0.0,0.0,11.374772549367124,0.0,0.0,9.589074368143644,0.0,0.0,0.0,0.0,10.633577208012662,71.05191815719854,0.0,0.0,22.941262442097003,10.633577208012662,9.589074368143644,0.0,0.0,0.0,24.26546827384644,24.26546827384644,22.501675532761116,0.0,11.394078626111666,0.0,11.566489892729878,0.0,0.0,0.0,11.566489892729878,22.520981609505657,11.374772549367124,0.0,12.13273413692322,36.39820241076966,10.633577208012662,0.0,9.589074368143644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.33333333333333,0.0,0.0,16,0,0,0,0,0,0,0,2,2,0,20,0,3,0,14,6,0,0,6,4,2,2,0,0,2,0,0,0,10,8,0,0,0,2,2,0,0,0,0,4,2
CCN(C(=O)C=CC)c1ccccc1C,1,203.131014164,2.0,0.0,3.0,0.0,1.0,2.0,1.0,0.3076923076923077,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.2177506583361,20.310000000000002,2.9240200000000014,64.02000000000004,9.526670282288125,5.201381294242673,3.368983224628812,2.2977511095902012,1.543717008840785,9.526670282288125,5.201381294242673,3.368983224628812,2.2977511095902012,1.543717008840785,-1.5699999999999998,11.50446016381236,5.345259760458109,2.687702518898146,4.899909730850478,12.45193613526408,4.794537184071822,6.923737199690624,19.410925891078243,36.417508487514205,0.0,0.0,0.0,5.687386274683562,0.0,0.0,4.794537184071822,0.0,0.0,0.0,20.771211599071872,11.444666136763054,41.9809599792112,0.0,0.0,11.594566004035068,4.899909730850478,4.794537184071822,0.0,0.0,0.0,24.27512131221871,38.47705026606435,12.232142680596137,0.0,0.0,0.0,0.0,5.907179729351506,0.0,0.0,5.907179729351506,6.544756405912575,11.250837766380558,0.0,17.05194994451824,45.03667987291831,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,0.0,0.0,13,0,0,0,0,0,0,1,0,1,0,15,7,2,0,3,3,0,3,3,2,0,0,0,0,4,3,2,0,4,2,0,0,0,0,1,0,0,0,0,0,0
OC(=O)CNC(=O)c1ccccc1,1,179.058243148,4.0,2.0,3.0,2.0,2.0,4.0,1.0,0.1111111111111111,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.19336959857839,66.4,0.5009999999999994,46.411000000000016,6.8575683035623625,3.7496454719233494,2.442441482832998,1.436148969942057,0.8474810684709175,6.8575683035623625,3.7496454719233494,2.442441482832998,1.436148969942057,0.8474810684709175,-1.8399999999999994,9.249605734767023,4.25165629289157,2.943578504744467,5.316788604006331,23.527768818056636,4.794537184071822,0.0,10.357988675768818,30.33183534230805,0.0,0.0,0.0,0.0,0.0,0.0,14.69560176298435,0.0,5.316788604006331,0.0,0.0,6.544756405912575,35.89528683400505,0.0,0.0,11.876485017303356,10.423315998847038,9.589074368143644,0.0,0.0,0.0,18.19910120538483,12.13273413692322,5.563451491696996,0.0,6.544756405912575,0.0,0.0,5.907179729351506,5.969305287951849,5.969305287951849,12.45193613526408,5.563451491696996,0.0,0.0,30.33183534230805,0.0,5.316788604006331,5.106527394840706,9.589074368143644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,9,0,0,0,0,0,0,1,0,3,0,13,5,2,0,3,3,0,3,7,4,2,2,0,0,3,2,2,0,5,1,0,0,0,0,1,0,0,0,0,0,0
OC(=O)c1cccc(n1)C(O)=O,1,167.02185764,5.0,2.0,2.0,2.0,3.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.29244703371624,87.49000000000001,0.47799999999999987,38.1556,5.890188174996478,3.046692417320072,2.0183727728471172,1.1873284666339643,0.6729283623630548,5.890188174996478,3.046692417320072,2.0183727728471172,1.1873284666339643,0.6729283623630548,-1.9100000000000001,8.189108027750247,2.99667013888714,1.5708289759166219,0.0,27.135643886532314,0.0,0.0,20.976930357840565,18.19910120538483,0.0,0.0,0.0,0.0,0.0,0.0,19.802129157825057,0.0,4.9839785209472085,0.0,0.0,0.0,29.58695719508175,0.0,0.0,11.938610575903699,10.213054789681411,0.0,14.573052889090853,0.0,0.0,6.06636706846161,12.13273413692322,0.0,0.0,11.387855989696922,0.0,0.0,0.0,11.938610575903699,11.938610575903699,11.387855989696922,0.0,0.0,18.19910120538483,0.0,0.0,4.9839785209472085,10.213054789681411,9.589074368143644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.66666666666667,0.0,0.0,7,0,0,0,0,0,0,0,1,4,0,12,4,2,0,3,3,0,2,9,5,2,2,0,0,4,0,2,0,4,2,0,0,0,0,1,0,0,0,0,0,0
C[C@@H]1CCC[C@H](C)[NH2+]1,1,114.12772593208999,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,51.47293474428801,16.61,0.5107,34.70039999999998,5.8533711511285205,3.6378637859736447,3.0779215178981993,1.9759975994224817,1.5150924323577335,5.8533711511285205,3.6378637859736447,3.0779215178981993,1.9759975994224817,1.5150924323577335,-0.04,6.085628140703518,2.492201093530749,1.4780561603845095,5.316788604006331,12.083681658295921,0.0,0.0,33.10993926815928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.316788604006331,0.0,0.0,0.0,45.193620926455196,0.0,0.0,0.0,0.0,0.0,5.316788604006331,0.0,0.0,0.0,0.0,0.0,33.10993926815928,0.0,12.083681658295921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.083681658295921,19.26246486877803,0.0,0.0,19.16426300338758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.166666666666666,0.0,0.0,7,0,0,0,0,0,0,0,1,0,0,8,2,0,0,6,0,0,0,1,1,2,1,0,1,2,0,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0
Nc1ccncc1,0,94.053098192,2.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41.99094179745619,38.91,0.6638000000000001,28.6494,3.8339649414480865,2.049089849945428,1.2805469288332916,0.7061039711245108,0.3634448448027121,3.8339649414480865,2.049089849945428,1.2805469288332916,0.7061039711245108,0.3634448448027121,-1.05,4.118067226890756,1.598931214740438,0.8918249573003468,5.733667477162185,4.9839785209472085,0.0,0.0,0.0,24.52642128014937,0.0,0.0,0.0,5.687386274683562,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,5.733667477162185,24.52642128014937,0.0,0.0,5.687386274683562,5.733667477162185,4.9839785209472085,0.0,0.0,0.0,0.0,12.13273413692322,18.081073417909714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.687386274683562,0.0,24.52642128014937,0.0,4.9839785209472085,5.733667477162185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666664,0.0,0.0,5,0,0,0,0,0,0,1,1,0,0,7,1,0,0,3,3,0,0,2,2,2,1,0,0,1,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0
Nc1ccccn1,0,94.053098192,2.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41.990941797456195,38.91,0.6638000000000001,28.6494,3.8339649414480865,2.0591559566867663,1.2546030459138118,0.6877698944233456,0.3759672520670742,3.8339649414480865,2.0591559566867663,1.2546030459138118,0.6877698944233456,0.3759672520670742,-1.05,4.118067226890756,1.598931214740438,0.8918249573003468,5.733667477162185,4.9839785209472085,0.0,0.0,0.0,24.395944776997908,0.0,0.0,0.0,5.817862777835028,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,5.733667477162185,24.395944776997908,0.0,0.0,5.817862777835028,5.733667477162185,0.0,4.9839785209472085,0.0,0.0,6.06636706846161,12.13273413692322,6.196843571613076,0.0,5.817862777835028,0.0,0.0,0.0,0.0,0.0,0.0,5.817862777835028,0.0,0.0,12.263210640074686,12.13273413692322,4.9839785209472085,5.733667477162185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666664,0.0,0.0,5,0,0,0,0,0,0,1,1,0,0,7,1,0,0,3,3,0,0,2,2,2,1,0,0,1,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0
CCCCCCCCCCCCCCCCCC(=O)CCCCCCCCCCCCCCCCC,1,506.54266686000005,1.0,0.0,32.0,0.0,1.0,1.0,0.0,0.9714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.30880501735808,17.07,13.078499999999977,164.09899999999968,25.53566528843337,17.325444488791568,11.938170071206471,8.118337707605026,5.511978254416689,25.53566528843337,17.325444488791568,11.938170071206471,8.118337707605026,5.511978254416689,-0.33,35.67,32.698843380444195,31.699700029700033,0.0,5.783244946364939,4.794537184071822,0.0,219.31376633301366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,219.31376633301366,0.0,0.0,0.0,0.0,5.783244946364939,0.0,4.794537184071822,0.0,0.0,0.0,193.6304798413096,12.841643245852019,12.841643245852019,0.0,5.783244946364939,0.0,0.0,0.0,0.0,0.0,0.0,5.783244946364939,25.683286491704038,179.78300544192834,0.0,0.0,13.847474399381248,0.0,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.666666666666664,0.0,0.0,35,0,0,0,0,0,0,0,0,1,0,36,34,1,0,0,0,0,32,2,1,0,0,0,0,3,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCCCCCCCCCCCCCCCCCCCCCCCO,1,382.41746634799995,1.0,1.0,24.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.65703763994082,20.23,9.360999999999999,123.56780000000012,19.124883125163645,13.023334547203383,8.855334781395275,6.011667273601692,4.074114000104363,19.124883125163645,13.023334547203383,8.855334781395275,6.011667273601692,4.074114000104363,-0.04,26.96,25.96,25.96,0.0,11.713409359353623,0.0,0.0,161.02345614991492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106527394840706,0.0,0.0,0.0,161.02345614991492,6.606881964512918,0.0,0.0,0.0,0.0,5.106527394840706,0.0,0.0,0.0,0.0,154.6026345269889,6.4208216229260096,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.606881964512918,6.4208216229260096,147.67889732729827,0.0,0.0,6.923737199690624,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.5,0.0,0.0,26,0,0,0,0,0,0,0,0,1,0,27,26,0,0,0,0,0,24,2,1,1,1,0,0,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1(C)C2CCC1(C)C(O)C2,1,154.135765196,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,68.80630150253657,20.23,2.1935000000000002,45.23580000000002,7.723234477438853,4.663847420921649,5.126253365490667,4.747957299492931,3.161512944719373,7.723234477438853,4.663847420921649,5.126253365490667,4.747957299492931,3.161512944719373,-0.04,7.600932428048904,1.8200897383602357,0.6583905214029607,0.0,11.210493782589008,0.0,16.747886984954953,40.0336764678499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106527394840706,0.0,0.0,16.747886984954953,46.1376428555982,0.0,0.0,0.0,0.0,0.0,5.106527394840706,0.0,0.0,0.0,0.0,20.771211599071872,36.010351853732985,0.0,6.103966387748303,0.0,0.0,0.0,0.0,0.0,0.0,11.518956857145081,5.41499046939678,12.338727669087403,12.841643245852019,0.0,0.0,20.771211599071872,0.0,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.666666666666668,0.0,0.0,10,0,0,0,0,0,0,0,0,1,0,11,4,0,0,8,0,0,0,2,1,1,1,0,0,4,0,0,0,3,2,2,0,0,2,0,0,0,0,0,3,2
CCN(CC)c1ccc2c(Oc3cc(ccc3C24OC(=O)c5ccccc45)N(CC)CC)c1,0,442.22564282,5.0,0.0,6.0,0.0,5.0,5.0,0.0,0.32142857142857145,5.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,195.09163026799692,42.010000000000005,5.947000000000006,131.8195,19.721101879033956,11.864590523087951,8.42385653872981,6.938138158860789,5.224331639463702,19.721101879033956,11.864590523087951,8.42385653872981,6.938138158860789,5.224331639463702,-3.4699999999999993,21.379615156054967,8.143177652632097,3.0964271975388935,14.536682415501005,32.14833091160215,10.337913764783737,0.0,54.74329194962229,60.6636706846161,0.0,0.0,0.0,11.374772549367124,11.49902366656781,0.0,14.268263091671919,0.0,0.0,0.0,33.29599960974618,35.97884508535126,82.9174766514041,0.0,11.49902366656781,17.344077837318974,19.273545369301054,0.0,4.794537184071822,0.0,0.0,18.19910120538483,58.026784141070536,66.37688678503163,5.563451491696996,11.49902366656781,5.601050810983688,0.0,0.0,5.969305287951849,5.601050810983688,5.969305287951849,5.563451491696996,65.74317631467622,0.0,0.0,24.26546827384644,73.89297067123312,9.473725907600098,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.25,0.0,0.0,28,0,0,0,0,0,0,2,0,1,2,33,10,1,0,17,9,0,6,8,5,0,0,0,0,5,4,2,0,12,9,1,0,0,1,4,0,0,0,0,7,3
CCOC(=O)C(O)(c1ccc(Cl)cc1)c2ccc(Cl)cc2,0,324.03199966799997,3.0,1.0,4.0,1.0,3.0,5.0,0.0,0.1875,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.62409931865741,46.53,3.7924000000000024,82.53580000000002,12.857405949186605,7.154264833114722,5.317537987688033,3.598788284735858,2.2720649938680504,11.345548057149694,6.398335887096267,4.444666426744063,3.094835654056888,2.0200886785285643,-1.5499999999999994,15.831633299657462,6.477637416011137,3.207998525350951,0.0,17.682714647305474,15.132450948855558,0.0,18.050640183084614,48.53093654769288,10.045266627482652,0.0,0.0,0.0,0.0,23.20187978046503,14.637927532712576,0.0,0.0,0.0,12.524788010674312,6.606881964512918,69.70310615856953,0.0,0.0,29.171185068416882,9.843390348640755,0.0,4.794537184071822,0.0,0.0,47.46734805431147,42.316108456931055,10.045266627482652,6.606881964512918,0.0,0.0,5.601050810983688,0.0,5.969305287951849,11.570356098935537,6.606881964512918,21.172169610876644,0.0,0.0,55.4546737473835,0.0,0.0,27.938742734265084,9.901064578912528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.097507296128335,11.708048259427226,0.0,16,0,2,0,0,0,0,0,0,3,0,21,9,1,0,6,6,0,4,6,3,1,1,0,0,5,2,1,1,8,4,0,0,0,0,2,0,0,0,0,0,0
