SMILES,value (% BOD),Salt Stripped Molecule,SMILES (Optimized Geometry),Converged,Energy,SMILES (RDKit Mol),SlogP,SMR,LabuteASA,TPSA,AMW,ExactMW,NumLipinskiHBA,NumLipinskiHBD,NumRotatableBonds,NumHBD,NumHBA,NumAmideBonds,NumHeteroAtoms,NumHeavyAtoms,NumAtoms,NumRings,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumSaturatedCarbocycles,NumAliphaticCarbocycles,FractionCSP3,Chi0v,Chi1v,Chi2v,Chi3v,Chi4v,Chi1n,Chi2n,Chi3n,Chi4n,HallKierAlpha,kappa1,kappa2,kappa3,slogp_VSA1,slogp_VSA2,slogp_VSA3,slogp_VSA4,slogp_VSA5,slogp_VSA6,slogp_VSA7,slogp_VSA8,slogp_VSA9,slogp_VSA10,slogp_VSA11,slogp_VSA12,smr_VSA1,smr_VSA2,smr_VSA3,smr_VSA4,smr_VSA5,smr_VSA6,smr_VSA7,smr_VSA8,smr_VSA9,smr_VSA10,peoe_VSA1,peoe_VSA2,peoe_VSA3,peoe_VSA4,peoe_VSA5,peoe_VSA6,peoe_VSA7,peoe_VSA8,peoe_VSA9,peoe_VSA10,peoe_VSA11,peoe_VSA12,peoe_VSA13,peoe_VSA14,MQN1,MQN2,MQN3,MQN4,MQN5,MQN6,MQN7,MQN8,MQN9,MQN10,MQN11,MQN12,MQN13,MQN14,MQN15,MQN16,MQN17,MQN18,MQN19,MQN20,MQN21,MQN22,MQN23,MQN24,MQN25,MQN26,MQN27,MQN28,MQN29,MQN30,MQN31,MQN32,MQN33,MQN34,MQN35,MQN36,MQN37,MQN38,MQN39,MQN40,MQN41,MQN42
CCCCC(CC)CO,99.9,CCCCC(CC)CO,CCCCC(CC)CO,1,6.094725547,CCCCC(CC)CO,2.1951,40.3918,58.08807958,20.23,130.231,130.1357652,1,1,5,1,1,0,1,9,27,0,0,0,0,0,0,0,0,0,0,1,6.560097771,3.9551862,2.599076405,1.801474985,0.917309963,3.9551862,2.599076405,1.801474985,0.917309963,-0.04,8.96,6.085628141,4.462512563,0,11.71340936,0,5.917906046,39.53076089,0,0,0,0,0,0,0,5.106527395,0,0,5.917906046,39.53076089,6.606881965,0,0,0,0,5.106527395,0,0,0,0,33.10993927,12.33872767,6.606881965,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,5,2,1,1,1,0,0,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ClCc1ccc(Cl)cc1,-10,ClCc1ccc(Cl)cc1,ClCc1ccc(Cl)cc1,1,13.71047505,ClCc1ccc(Cl)cc1,3.0788,41.009,64.40287769,0,161.031,159.9846556,0,0,1,0,0,0,2,9,15,1,1,0,0,0,0,0,1,0,0,0.142857143,6.284294696,3.543651031,2.463793824,1.628143629,0.877655809,2.631164074,1.760096802,1.067560614,0.573493491,-0.2,6.913636364,3.09218107,1.884458489,0,0,5.880003445,0,5.563451492,24.26546827,5.022633314,0,0,0,0,23.20187978,0,0,0,0,5.880003445,0,34.85155308,0,0,23.20187978,0,0,0,0,11.60093989,23.73367403,17.69618563,10.90263676,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,1,0,0,0,0,0,0,2,1,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0
Cc1ccc(C=O)cc1,97,Cc1ccc(C=O)cc1,Cc1ccc(C=O)cc1,1,14.90286086,Cc1ccc(C=O)cc1,1.80752,36.5665,54.32280945,17.07,120.151,120.0575149,1,0,1,0,1,0,1,9,17,1,1,0,0,0,0,0,1,0,0,0.125,5.294999636,2.8457446,2.028534733,1.213433033,0.645020333,2.8457446,2.028534733,1.213433033,0.645020333,-1.11,6.016742712,2.443752552,1.38925248,0,6.286160523,0,6.9237372,15.92144017,24.26546827,0,0,0,0,0,0,4.794537184,0,0,0,6.9237372,0,35.39237126,0,0,6.286160523,0,4.794537184,0,0,0,29.82891977,6.9237372,5.563451492,0,6.286160523,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,2,1,0,3,3,0,1,2,1,0,0,0,0,2,1,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0
COc1ccc(N)cc1,65.3,COc1ccc(N)cc1,COc1ccc(N)cc1,1,19.72649153,COc1ccc(N)cc1,1.2774,37.4064,54.24978116,35.25,123.155,123.0684139,2,2,1,1,2,0,2,9,18,1,1,0,0,0,0,0,1,0,0,0.142857143,5.294999636,2.722414775,1.773159739,1.11580196,0.603910391,2.722414775,1.773159739,1.11580196,0.603910391,-1.18,5.947877238,2.395561741,1.353393012,10.47053043,7.109797541,0,0,0,24.26546827,0,0,0,5.687386275,5.749511833,0,4.736862954,0,0,0,0,12.84346502,24.26546827,0,5.749511833,5.687386275,10.47053043,0,0,0,0,0,24.26546827,5.687386275,7.109797541,5.749511833,0,0,0,0,7,0,0,0,0,0,0,1,0,1,0,0,3,0,0,3,3,0,1,3,2,2,1,0,0,2,1,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0
CCc1ccc(CC)cc1,0,CCc1ccc(CC)cc1,CCc1ccc(CC)cc1,1,15.53032061,CCc1ccc(CC)cc1,2.8114,45.198,62.89117158,0,134.222,134.1095504,0,0,2,0,0,0,0,10,24,1,1,0,0,0,0,0,1,0,0,0.4,6.723614639,3.942687549,2.523603362,1.839467948,1.010667982,3.942687549,2.523603362,1.839467948,1.010667982,-0.78,7.32845987,3.403772294,1.598288066,0,0,12.84164325,0,24.97437738,24.26546827,0,0,0,0,0,0,0,0,0,0,26.68911765,0,35.39237126,0,0,0,0,0,0,0,0,38.11294267,23.96854623,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,2,0,0,0,0,0,0,2,2,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0
CCC(=O)OC=C,93,C=COC(=O)CC,C=COC(=O)CC,1,2.345316059,CCC(=O)OC=C,1.0831,26.58,42.78448378,26.3,100.117,100.0524295,2,0,2,0,2,0,2,7,15,0,0,0,0,0,0,0,0,0,0,0.4,4.308060412,2.112859013,1.010079655,0.503454324,0.176279589,2.112859013,1.010079655,0.503454324,0.176279589,-0.79,6.21,3.40193858,3.028890663,0,5.969305288,9.531400138,0,13.34455882,12.84101613,0,0,0,0,0,0,9.531400138,0,0,0,13.34455882,0,12.84101613,0,0,5.969305288,4.736862954,4.794537184,0,0,0,13.50267288,0,6.420821623,6.262080448,0,0,0,0,5.969305288,5,0,0,0,0,0,0,0,0,2,0,0,4,2,0,0,0,0,2,4,2,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COC(=O)CC(C)=O,78,COC(=O)CC(C)=O,COC(=O)CC(C)=O,1,-25.40250365,COC(=O)CC(C)=O,0.1385,27.314,47.63560892,43.37,116.116,116.0473441,3,0,2,0,3,0,3,8,16,0,0,0,0,0,0,0,0,0,0,0.6,4.931851653,2.227727507,1.454924412,0.620953947,0.275431916,2.227727507,1.454924412,0.620953947,0.275431916,-0.86,7.14,3.181985422,3.334552529,0,18.86234778,14.32593732,0,13.34455882,0,0,0,0,0,0,0,14.32593732,0,0,0,13.34455882,7.109797541,0,0,0,11.75255023,4.736862954,9.589074368,0,0,0,0,6.9237372,0,7.109797541,12.20406657,0,0,0,5.969305288,5,0,0,0,0,0,0,0,0,3,0,0,5,2,0,0,0,0,2,6,3,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCC(C)OC(C)=O,86,CCC(C)OC(C)=O,CCC(C)OC(C)=O,1,-7.994034466,CCC(C)OC(C)=O,1.348,31.519,49.83902893,26.3,116.16,116.0837296,2,0,2,0,2,0,2,8,20,0,0,0,0,0,0,0,0,0,0,0.833333333,5.600953631,2.836655892,1.828298262,0.942063073,0.36665101,2.836655892,1.828298262,0.942063073,0.36665101,-0.53,7.47,3.469267037,3.652815356,0,12.07327168,9.531400138,0,27.19203322,0,0,0,0,0,0,0,9.531400138,0,0,0,33.29599961,0,0,0,0,5.969305288,4.736862954,4.794537184,0,0,0,6.9237372,13.34455882,6.9237372,6.103966388,0,0,0,0,5.969305288,6,0,0,0,0,0,0,0,0,2,0,0,6,1,0,0,0,0,2,4,2,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCOC(=O)CC(=O)OCC,86,CCOC(=O)CC(=O)OCC,CCOC(=O)CC(=O)OCC,1,-38.28798547,CCOC(=O)CC(=O)OCC,0.5027,37.883,65.47903837,52.6,160.169,160.0735589,4,0,4,0,4,0,4,11,23,0,0,0,0,0,0,0,0,0,0,0.714285714,6.754313505,3.515167194,1.786819035,0.899325545,0.541888478,3.515167194,1.786819035,0.899325545,0.541888478,-1.06,9.94,5.704344619,5.387427293,0,25.1523745,19.06280028,0,20.26829602,0,0,0,0,0,0,0,19.06280028,0,0,0,20.26829602,13.21376393,0,0,0,11.93861058,9.473725908,9.589074368,0,0,0,0,13.8474744,0,13.21376393,6.420821623,0,0,0,11.93861058,7,0,0,0,0,0,0,0,0,4,0,0,8,2,0,0,0,0,4,8,4,0,0,0,0,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCOC(=O)CC#N,68,CCOC(=O)CC#N,CCOC(=O)CC#N,1,-17.29499417,CCOC(=O)CC#N,0.46318,26.863,47.8666665,50.09,113.116,113.0476785,3,0,2,0,3,0,3,8,15,0,0,0,0,0,0,0,0,0,0,0.6,4.677923739,2.334743785,1.139911748,0.528719714,0.276568396,2.334743785,1.139911748,0.528719714,0.276568396,-1.04,6.96,4.127785235,3.161612903,0,12.57618725,9.531400138,11.33111287,13.34455882,0,0,0,0,0,0,0,9.531400138,5.261891555,0,0,13.34455882,6.606881965,0,0,6.069221313,5.969305288,4.736862954,4.794537184,0,5.261891555,0,0,6.9237372,0,12.67610328,6.420821623,0,0,0,5.969305288,5,0,0,0,0,0,0,1,0,2,0,0,5,1,1,0,0,0,2,5,3,0,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CN(CCO)CCO,22,CN(CCO)CCO,CN(CCO)CCO,1,36.54629862,CN(CCO)CCO,-1.0972,31.6686,49.54732066,43.7,119.164,119.0946287,3,2,4,2,3,0,3,8,21,0,0,0,0,0,0,0,0,0,0,1,5.170067911,2.71212466,1.750489521,0.963441362,0.453224755,2.71212466,1.750489521,0.963441362,0.453224755,-0.12,7.88,5.025348837,4.050068027,0,48.46391324,0,0,0,0,0,0,0,0,0,0,10.21305479,0,4.899909731,0,0,33.35094872,0,0,0,0,15.11296452,0,0,0,0,0,7.047671983,13.08951281,13.21376393,0,0,0,0,0,5,0,0,0,0,0,0,1,0,2,0,0,7,0,0,0,0,0,4,5,3,2,2,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1CCCCCN1,82,O=C1CCCCCN1,O=C1CCCCCN1,1,-0.317077528,O=C1CCCCCN1,0.6766,31.4777,49.26951473,29.1,113.16,113.084064,2,1,0,1,1,1,2,8,19,1,0,1,1,0,1,1,0,0,0,0.833333333,4.943782196,3.161230926,2.160613202,1.402784247,0.903529906,3.161230926,2.160613202,1.402784247,0.903529906,-0.53,5.603868809,2.698435941,1.523475772,5.316788604,12.45193614,4.794537184,0,25.68328649,0,0,0,0,0,0,0,4.794537184,0,5.316788604,0,25.68328649,6.544756406,0,0,0,5.907179729,5.316788604,4.794537184,0,0,0,6.420821623,12.84164325,12.96557803,0,0,0,5.907179729,0,0,6,0,0,0,0,0,0,0,1,1,0,0,0,1,0,7,0,0,0,3,2,1,1,0,0,1,0,0,0,6,1,0,0,0,0,0,1,0,0,0,0,0
Cc1ccc(O)c(C)c1,91,Cc1ccc(O)c(C)c1,Cc1ccc(O)c(C)c1,1,11.75157307,Cc1ccc(O)c(C)c1,2.00904,37.5808,54.9555211,20.23,122.167,122.0731649,1,1,0,1,1,0,1,9,19,1,1,0,0,0,0,0,1,0,0,0.25,5.679264403,2.961640669,2.289940949,1.352295251,0.805386579,2.961640669,2.289940949,1.352295251,0.805386579,-0.98,6.144688279,2.094917408,1.22443465,0,5.106527395,0,13.8474744,11.12690298,18.19910121,0,0,0,0,5.749511833,0,5.106527395,0,0,0,13.8474744,0,29.32600419,0,5.749511833,0,5.106527395,0,0,0,0,17.69618563,25.47729296,0,0,5.749511833,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,3,0,0,3,3,0,0,2,1,1,1,0,0,3,0,0,0,3,3,0,0,0,0,1,0,0,0,0,0,0
CCCCCCCCCCCC(=O)OOC(=O)CCCCCCCCCCC,88,CCCCCCCCCCCC(=O)OOC(=O)CCCCCCCCCCC,CCCCCCCCCCCC(=O)OOC(=O)CCCCCCCCCCC,1,7.973596063,CCCCCCCCCCCC(=O)OOC(=O)CCCCCCCCCCC,7.8296,115.872,173.6123496,52.6,398.628,398.33961,4,0,20,0,4,0,4,28,74,0,0,0,0,0,0,0,0,0,0,0.916666667,18.77512879,12.10448359,8.067537852,5.196467641,3.336275067,12.10448359,8.067537852,5.196467641,3.336275067,-1.06,26.94,22.23144476,21.24245944,0,11.93861058,19.36421627,0,142.2639069,0,0,0,0,0,0,0,19.36421627,0,0,0,142.2639069,0,0,0,0,11.93861058,0,0,19.36421627,0,0,116.5806204,12.84164325,0,12.84164325,0,0,0,0,11.93861058,24,0,0,0,0,0,0,0,0,4,0,0,25,2,0,0,0,0,20,8,4,0,0,0,0,4,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCOC(=O)CCCCC(=O)OCCCC,90,CCCCOC(=O)CCCCC(=O)OCCCC,CCCCOC(=O)CCCCC(=O)OCCCC,1,-21.47543898,CCCCOC(=O)CCCCC(=O)OCCCC,3.2334,70.202,110.0336332,52.6,258.358,258.1831093,4,0,11,0,4,0,4,18,44,0,0,0,0,0,0,0,0,0,0,0.857142857,11.70406097,7.015167194,4.355153923,2.533683018,1.343696304,7.015167194,4.355153923,2.533683018,1.343696304,-1.06,16.94,12.39831597,11.42613921,0,25.1523745,19.06280028,0,65.21404738,0,0,0,0,0,0,0,19.06280028,0,0,0,65.21404738,13.21376393,0,0,0,11.93861058,9.473725908,9.589074368,0,0,0,26.68911765,25.68328649,12.84164325,13.21376393,0,0,0,0,11.93861058,14,0,0,0,0,0,0,0,0,4,0,0,15,2,0,0,0,0,11,8,4,0,0,0,0,4,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCCCC(O)CCCCCCCCCCC(O)=O,93,CCCCCCC(O)CCCCCCCCCCC(=O)O,CCCCCCC(O)CCCCCCCCCCC(=O)O,1,2.296250566,CCCCCCC(O)CCCCCCCCCCC(O)=O,5.3033,88.5716,130.6932566,57.53,300.483,300.266445,3,2,16,2,2,0,3,21,57,0,0,0,0,0,0,0,0,0,0,0.944444444,13.98662747,9.063086585,6.263999615,4.068891028,2.667924615,9.063086585,6.263999615,4.068891028,2.667924615,-0.57,20.43,15.81199753,17.37868472,0,22.28632647,4.794537184,0,103.2360615,0,0,0,0,0,0,0,15.00759197,0,0,0,109.3400279,0,0,0,0,5.969305288,10.21305479,4.794537184,0,0,0,77.55277505,19.26246487,6.420821623,6.103966388,0,0,0,0,5.969305288,18,0,0,0,0,0,0,0,0,3,0,0,19,1,0,0,0,0,16,6,3,2,2,0,0,4,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)=CCCC(C)=CCO,70,CC(C)=CCCC(C)=CCO,CC(C)=CCCC(C)=CCO,1,14.58464096,CC(C)=CCCC(C)=CCO,2.6714,49.5078,69.43875775,20.23,154.253,154.1357652,1,1,4,1,1,0,1,11,29,0,0,0,0,0,0,0,0,0,0,0.6,7.723234477,4.063628007,3.053200551,1.531009798,0.846413707,4.063628007,3.053200551,1.531009798,0.846413707,-0.56,10.44,6.169584122,7.335554907,0,11.71340936,0,0,33.61285484,23.29824927,0,0,0,0,0,0,5.106527395,0,0,0,33.61285484,6.606881965,23.29824927,0,0,0,5.106527395,0,0,0,0,23.29824927,33.61285484,0,6.606881965,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,8,2,0,0,0,0,4,2,1,1,1,0,0,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brc1ccc(Br)cc1,0,Brc1ccc(Br)cc1,Brc1ccc(Br)cc1,1,12.37114415,Brc1ccc(Br)cc1,3.2116,41.842,65.16649833,0,235.906,233.8679743,0,0,0,0,0,0,2,8,12,1,1,0,0,0,0,0,1,0,0,0,7.237323101,3.785328217,3.267786838,1.860874188,0.958214872,2.199331678,1.43643578,0.803543161,0.429549359,0.18,6.302249389,2.646097475,1.600119577,0,0,0,0,0,33.21090731,0,0,0,0,0,31.8598878,0,0,0,0,0,0,33.21090731,0,0,31.8598878,0,0,0,0,0,31.8598878,24.26546827,8.945439032,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,2,0,0,3,3,0,0,0,0,0,0,0,0,2,0,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0
Oc1ccc(Br)cc1,0,Oc1ccc(Br)cc1,Oc1ccc(Br)cc1,1,12.92800222,Oc1ccc(Br)cc1,2.1547,35.8068,56.09318448,20.23,173.009,171.9523769,1,1,0,1,1,0,2,8,13,1,1,0,0,0,0,0,1,0,0,0,5.720575684,3.026954509,2.392092309,1.355291715,0.705423635,2.233956239,1.47641678,0.826626202,0.441090879,-0.5,5.633333333,2.17867036,1.234072022,0,5.106527395,0,0,0,28.73818779,0,0,0,0,5.749511833,15.9299439,5.106527395,0,0,0,0,0,28.73818779,0,5.749511833,15.9299439,5.106527395,0,0,0,0,15.9299439,24.26546827,4.472719516,0,5.749511833,0,0,0,0,6,0,0,1,0,0,0,0,0,1,0,0,2,0,0,3,3,0,0,2,1,1,1,0,0,2,0,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0
Cc1ccc(C)cc1,38,Cc1ccc(C)cc1,Cc1ccc(C)cc1,1,12.5718612,Cc1ccc(C)cc1,2.30344,35.916,50.16128735,0,106.168,106.0782503,0,0,0,0,0,0,0,8,18,1,1,0,0,0,0,0,1,0,0,0.25,5.309401077,2.821367205,2.154700538,1.218233513,0.636894534,2.821367205,2.154700538,1.218233513,0.636894534,-0.78,5.358504155,1.993744712,1.093537203,0,0,0,13.8474744,11.12690298,24.26546827,0,0,0,0,0,0,0,0,0,0,13.8474744,0,35.39237126,0,0,0,0,0,0,0,0,35.39237126,13.8474744,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,3,0,0,0,0,0,0,0,0,2,0,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0
Cc1ccc(Cl)cc1,0,Cc1ccc(Cl)cc1,Cc1ccc(Cl)cc1,1,12.79962018,Cc1ccc(Cl)cc1,2.64842,36.189,54.09961146,0,126.586,126.0236279,0,0,0,0,0,0,1,8,15,1,1,0,0,0,0,0,1,0,0,0.142857143,5.443294496,2.888313915,2.23200394,1.262864652,0.659210104,2.510349442,1.795568159,1.010888337,0.533221946,-0.49,5.643155792,2.185360819,1.239206403,0,0,0,6.9237372,5.563451492,24.26546827,5.022633314,0,0,0,0,11.60093989,0,0,0,0,6.9237372,0,34.85155308,0,0,11.60093989,0,0,0,0,0,29.29712552,19.05647134,5.022633314,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,2,0,0,3,3,0,0,0,0,0,0,0,0,2,0,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0
Clc1ccc(Cl)cc1,0,Clc1ccc(Cl)cc1,Clc1ccc(Cl)cc1,1,12.334042,Clc1ccc(Cl)cc1,2.9934,36.462,58.03793557,0,147.004,145.9690055,0,0,0,0,0,0,2,8,12,1,1,0,0,0,0,0,1,0,0,0,5.577187915,2.955260624,2.309307341,1.307495792,0.681525674,2.199331678,1.43643578,0.803543161,0.429549359,-0.2,5.928205128,2.3818409,1.391420242,0,0,0,0,0,24.26546827,10.04526663,0,0,0,0,23.20187978,0,0,0,0,0,0,34.3107349,0,0,23.20187978,0,0,0,0,0,23.20187978,24.26546827,10.04526663,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,2,0,0,3,3,0,0,0,0,0,0,0,0,2,0,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0
Nc1ccc(Cl)cc1,0,Nc1ccc(Cl)cc1,Nc1ccc(Cl)cc1,1,12.53047768,Nc1ccc(Cl)cc1,1.9222,35.8644,53.07456004,26.02,127.574,127.0188769,1,2,0,1,1,0,2,8,14,1,1,0,0,0,0,0,1,0,0,0,5.020644765,2.676989049,1.987987004,1.121981409,0.588768482,2.299024576,1.551551224,0.870005094,0.462780325,-0.69,5.446798906,2.052669548,1.138019489,5.733667477,0,0,0,0,24.26546827,5.022633314,0,0,5.687386275,0,11.60093989,0,0,0,0,0,5.733667477,29.28810159,0,0,17.28832616,5.733667477,0,0,0,0,11.60093989,24.26546827,10.71001959,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,0,2,0,0,3,3,0,0,1,1,2,1,0,0,2,0,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0
Oc1ccc(Cl)cc1,2,Oc1ccc(Cl)cc1,Oc1ccc(Cl)cc1,1,12.91480082,Oc1ccc(Cl)cc1,2.0456,33.1168,52.5289031,20.23,128.558,128.0028925,1,1,0,1,1,0,2,8,13,1,1,0,0,0,0,0,1,0,0,0,4.890508091,2.611920712,1.91285256,1.078602518,0.567079037,2.233956239,1.47641678,0.826626202,0.441090879,-0.69,5.446798906,2.052669548,1.138019489,0,5.106527395,0,0,0,24.26546827,5.022633314,0,0,0,5.749511833,11.60093989,5.106527395,0,0,0,0,0,29.28810159,0,5.749511833,11.60093989,5.106527395,0,0,0,0,11.60093989,24.26546827,5.022633314,0,5.749511833,0,0,0,0,6,0,1,0,0,0,0,0,0,1,0,0,2,0,0,3,3,0,0,2,1,1,1,0,0,2,0,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0
Nc1ccc(N)cc1,5,Nc1ccc(N)cc1,Nc1ccc(N)cc1,1,12.73271635,Nc1ccc(N)cc1,0.851,35.2668,48.11118451,52.04,108.144,108.0687483,2,4,0,2,2,0,2,8,16,1,1,0,0,0,0,0,1,0,0,0,4.464101615,2.398717474,1.666666667,0.936467026,0.496011291,2.398717474,1.666666667,0.936467026,0.496011291,-1.18,4.966627566,1.738120536,0.904141896,11.46733495,0,0,0,0,24.26546827,0,0,0,11.37477255,0,0,0,0,0,0,0,11.46733495,24.26546827,0,0,11.37477255,11.46733495,0,0,0,0,0,24.26546827,11.37477255,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,2,0,0,3,3,0,0,2,2,4,2,0,0,2,0,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0
COC(=O)CCC(=O)OC,90,COC(=O)CCC(=O)OC,COC(=O)CCC(=O)OC,1,-38.85172565,COC(=O)CCC(=O)OC,0.1126,33.266,59.11409626,52.6,146.142,146.0579088,4,0,3,0,4,0,4,10,20,0,0,0,0,0,0,0,0,0,0,0.666666667,6.047206724,2.840099943,1.652265226,0.988590092,0.40824829,2.840099943,1.652265226,0.988590092,0.40824829,-1.06,8.94,4.78480679,3.884108522,0,26.15820566,19.06280028,0,12.84164325,0,0,0,0,0,0,0,19.06280028,0,0,0,12.84164325,14.21959508,0,0,0,11.93861058,9.473725908,9.589074368,0,0,0,0,0,0,27.06123833,0,0,0,0,11.93861058,6,0,0,0,0,0,0,0,0,4,0,0,7,2,0,0,0,0,3,8,4,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C=CC1CCC2OC2C1,0,C=CC1CCC2OC2C1,C=CC1CCC2OC2C1,1,7.735953031,C=CC1CCC2OC2C1,1.7399,36.199,55.70612572,12.53,124.183,124.088815,1,0,1,0,1,0,1,9,21,2,0,2,2,0,1,1,0,1,1,0.75,5.546076492,3.67931264,3.02182059,2.320500114,1.649081852,3.67931264,3.02182059,2.320500114,1.649081852,-0.3,5.48222978,1.841616495,0.897031088,0,12.20793278,4.736862954,5.917906046,19.26246487,12.65495579,0,0,0,0,0,0,4.736862954,0,0,5.917906046,31.47039764,0,12.65495579,0,0,0,4.736862954,0,0,0,6.578935684,6.076020107,25.18037091,0,12.20793278,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,1,1,0,8,0,0,1,2,1,0,0,0,0,1,1,0,0,4,3,0,1,0,0,1,0,0,0,0,2,1
C1CC2OC2CC1C3CO3,3,C1OC1C1CCC2OC2C1,C1OC1C1CCC2OC2C1,1,38.91870259,C1CC2OC2CC1C3CO3,0.9527,35.742,60.50344283,25.06,140.182,140.0837296,2,0,1,0,2,0,2,10,22,3,0,3,3,0,2,2,0,1,1,1,5.954324782,4.203690035,3.657903353,2.801625338,2.100399872,4.203690035,3.657903353,2.801625338,2.100399872,-0.08,5.555061484,1.742365274,0.78932575,0,24.91878113,9.473725908,5.917906046,19.26246487,0,0,0,0,0,0,0,9.473725908,0,0,5.917906046,37.57436403,6.606881965,0,0,0,0,9.473725908,0,0,0,0,0,25.18037091,0,24.91878113,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,1,0,0,11,0,0,1,4,2,0,0,0,0,0,0,0,0,6,4,0,2,0,0,1,0,0,0,0,2,1
CCC1CO1,109,CCC1CO1,CCC1CO1,1,0.673958729,CCC1CO1,0.7952,20.031,31.94179145,12.53,72.107,72.05751488,1,0,1,0,1,0,1,5,13,1,0,1,1,0,1,1,0,0,0,1,3.399812122,2.047980757,1.363590092,0.787269107,0.303743642,2.047980757,1.363590092,0.787269107,0.303743642,-0.04,3.161612903,0.976756002,0.618363684,0,12.71084835,4.736862954,0,13.34455882,0,0,0,0,0,0,0,4.736862954,0,0,0,19.44852521,6.606881965,0,0,0,0,4.736862954,0,0,0,0,6.9237372,6.420821623,0,12.71084835,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,2,0,0,3,0,0,1,2,1,0,0,0,0,1,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0
CC(=C)C(=O)OCC1CO1,94,C=C(C)C(=O)OCC1CO1,C=C(C)C(=O)OCC1CO1,1,-19.43154855,CC(=C)C(=O)OCC1CO1,0.5045,35.513,59.62208209,38.83,142.154,142.0629942,3,0,3,0,3,0,3,10,20,1,0,1,1,0,1,1,0,0,0,0.571428571,5.923415484,3.141350792,2.3341336,1.080709212,0.45609986,3.141350792,2.3341336,1.080709212,0.45609986,-0.83,7.279051254,2.835823593,2.187676681,0,25.2870356,14.26826309,0,6.9237372,12.15204021,0,0,0,0,0,0,14.26826309,0,0,0,13.02770359,13.21376393,12.15204021,0,0,5.969305288,9.473725908,0,4.794537184,0,0,6.578935684,6.9237372,5.57310453,6.606881965,12.71084835,0,0,0,5.969305288,7,0,0,0,0,0,0,0,0,2,1,0,5,2,0,3,0,0,3,6,3,0,0,0,0,3,2,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0
